anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
0.0216016,0.00328793,0.00265162,0.000138512,0.000251555,0.795992,0.174909,0.00116841
0.0411487,0.00440776,0.00317795,6.24637e-05,0.000178729,0.859926,0.0901485,0.000949761
0.0767307,0.00532032,0.00392231,4.72832e-05,0.000118477,0.827054,0.0860464,0.000760905
0.0226671,0.00229797,0.00212314,2.10861e-05,0.000575332,0.875245,0.0966395,0.00043125
0.0201161,0.00214614,0.00154586,4.27381e-05,0.000616179,0.894112,0.0806101,0.000810484
0.0180218,0.00162668,0.000940684,2.06156e-05,0.000331931,0.896472,0.0822512,0.00033496
0.0147311,0.00133695,0.000765159,1.63018e-05,0.000235324,0.896915,0.0857094,0.000291178
0.0282588,0.00249186,0.00108877,2.13538e-05,0.000218496,0.914101,0.0533909,0.000429294
0.0193329,0.00145578,0.000735054,1.92392e-05,0.000108636,0.877513,0.100506,0.000330065
0.0209203,0.00109495,0.000714561,1.25315e-05,3.89359e-05,0.893979,0.0830744,0.000164803
0.00741484,0.215949,0.00707036,0.00298578,0.370343,0.37517,0.0150825,0.00598446
0.106568,0.00616033,0.00483292,0.00031491,0.000219638,0.706132,0.174443,0.0013288
0.0345041,0.00401937,0.00266146,7.40843e-05,0.000144473,0.734785,0.223279,0.000533319
0.01253,0.000899804,0.000585206,2.01749e-05,4.36103e-05,0.713009,0.272808,0.000103947
0.127154,0.00154173,0.00198958,0.000252906,8.93991e-06,0.667308,0.201201,0.000544424
0.363688,0.00397599,0.00466545,0.000886093,1.47031e-05,0.505666,0.119073,0.00203024
0.220023,0.00977856,0.00300388,0.000170376,1.82405e-05,0.579586,0.18696,0.000459381
0.397798,0.0182515,0.00363567,0.000245613,1.3887e-05,0.535355,0.0439728,0.000727717
0.328387,0.0188772,0.0109945,0.00103476,7.00396e-05,0.59091,0.0462144,0.00351227
0.375773,0.0112511,0.00698188,0.00127046,2.5254e-05,0.547067,0.0537487,0.00388238
0.360308,0.0108033,0.00732929,0.000747599,6.09204e-05,0.558666,0.0596964,0.00238901
0.331651,0.0132009,0.00925459,0.000691009,0.000105066,0.574569,0.0678872,0.00264151
0.306722,0.0141853,0.0102959,0.000922121,0.000245106,0.589456,0.0757609,0.00241284
0.307251,0.0165254,0.0106944,0.000952602,0.000221483,0.582165,0.0794398,0.00275034
0.296305,0.01569,0.011949,0.00121315,0.000298017,0.599881,0.0714918,0.00317155
0.330968,0.0223102,0.0119538,0.00104765,0.000237678,0.555007,0.0754196,0.00305558
0.326871,0.0205755,0.00999491,0.00068198,0.000190635,0.581434,0.0578805,0.00237169
0.330307,0.0219517,0.00845115,0.000470966,0.000417407,0.600505,0.0357844,0.00211249
0.329455,0.0249644,0.00859212,0.000446906,0.000275694,0.599437,0.0343907,0.00243754
0.333767,0.0247789,0.00798847,0.000368245,0.000217351,0.595072,0.0357708,0.0020377
0.316403,0.0762185,0.0194124,0.000751347,0.000559362,0.533173,0.0436546,0.00982786
0.424288,0.0208314,0.0162065,0.0016113,0.00020985,0.4619,0.0273466,0.0476064
0.359105,0.0394627,0.0349481,0.00198425,0.00115703,0.429905,0.0200028,0.113436
0.364747,0.0293397,0.0341815,0.002791,0.0003175,0.405929,0.0544585,0.108236
0.0585657,0.0195498,0.00400896,0.000210265,0.00173305,0.897392,0.0131122,0.00542826
0.182581,0.0342219,0.00131201,3.0933e-05,9.67238e-05,0.758884,0.022375,0.000498562
0.20776,0.0147346,0.00042655,2.06481e-05,1.09507e-05,0.763838,0.0130451,0.00016427
0.142003,0.0262264,0.000606043,1.77723e-05,5.5188e-05,0.822154,0.00870639,0.000231099
0.140964,0.0345261,0.000489296,2.23295e-05,5.40206e-05,0.815918,0.0077994,0.000227673
0.205327,0.0333665,0.00209584,5.94375e-05,0.000123315,0.724905,0.0333817,0.000741697
0.0845038,0.0153744,0.00239227,0.000162106,0.000923287,0.881996,0.0127032,0.00194506
0.218039,0.0309504,0.00394794,0.000162579,0.00060929,0.735997,0.00774625,0.00254776
0.131131,0.0354027,0.00447916,0.000404225,0.000976346,0.805627,0.0162511,0.0057287
0.166384,0.0476279,0.00287106,0.000288118,0.00031726,0.761782,0.0170395,0.0036899
0.0939621,0.0491026,0.00847111,0.00142129,0.00558123,0.805454,0.0122211,0.0237864
0.122279,0.0158684,0.00967833,0.00190313,0.00415821,0.815079,0.0153708,0.015663
0.0678506,0.0327225,0.00427752,0.000603549,0.00228094,0.872847,0.0106637,0.00875401
0.0244836,0.0140429,0.000790136,0.000125412,0.00174586,0.952083,0.00469326,0.00203602
0.0203926,0.0167357,0.000895804,0.000172871,0.00330311,0.950479,0.00524253,0.00277803
0.0442953,0.0285202,0.00221761,0.000324737,0.00413022,0.907171,0.00790234,0.00543842
0.061232,0.039712,0.00261919,0.000392987,0.00332244,0.878517,0.00824778,0.00595612
0.06337,0.0506111,0.00230912,0.000253319,0.00284563,0.868279,0.00812951,0.00420236
0.00094729,0.00282999,3.92629e-05,5.43593e-06,0.00152731,0.993625,0.000816677,0.000208688
0.0224857,0.0261384,0.00118522,0.000100362,0.00658491,0.935258,0.00645688,0.00179046
0.02272,0.0434135,0.00114218,6.78287e-05,0.00654655,0.918818,0.00570117,0.00159111
0.0282205,0.0618945,0.0014564,7.8625e-05,0.00649682,0.894312,0.00544309,0.00209801
0.0315813,0.0708704,0.00184034,9.33013e-05,0.00635003,0.88035,0.00718544,0.00172897
0.0479664,0.119625,0.00258458,9.43831e-05,0.00508538,0.815214,0.0075882,0.00184167
0.0404392,0.10591,0.00250841,9.52027e-05,0.00525081,0.835438,0.00872499,0.00163273
0.0318118,0.0787211,0.00212388,8.8626e-05,0.00636906,0.872235,0.00707486,0.00157622
0.034156,0.0670896,0.00202482,7.13455e-05,0.0058075,0.882179,0.00727404,0.00139799
0.0181971,0.0467849,0.000831667,2.36708e-05,0.00524289,0.924732,0.00355161,0.000636535
0.0338002,0.128529,0.00133954,2.68783e-05,0.00520652,0.827406,0.00297705,0.000715494
0.0310521,0.0677321,0.000932811,2.76531e-05,0.00396597,0.892877,0.00269224,0.00072009
0.0463668,0.132223,0.00267784,5.35809e-05,0.00703367,0.806134,0.00442175,0.00108965
0.0634057,0.153048,0.00617112,0.000140127,0.0102973,0.75871,0.0053597,0.00286823
0.0864251,0.136672,0.00920324,0.000294665,0.0112752,0.744692,0.00663724,0.00480071
0.077781,0.192967,0.00753493,0.000219374,0.0137245,0.697261,0.00633192,0.00418002
0.0908918,0.214217,0.00684334,0.000163383,0.00923297,0.66863,0.00673544,0.00328583
0.111399,0.160452,0.00349061,6.82765e-05,0.00313102,0.715499,0.00398346,0.00197584
0.0800889,0.0372682,0.00288131,0.000233352,0.0033163,0.867587,0.00454126,0.00408339
0.121011,0.0450959,0.00597552,0.000306885,0.00361894,0.8118,0.00667574,0.00551541
0.153363,0.0353366,0.0112347,0.00147283,0.00594475,0.766595,0.0120082,0.0140452
0.176831,0.065538,0.0197485,0.00169526,0.00471658,0.697166,0.015842,0.0184626
0.423949,0.0312004,0.0226326,0.00352157,0.00230011,0.468567,0.023538,0.0242908
0.414856,0.0161503,0.0221223,0.0027024,0.00117905,0.501331,0.0194574,0.0222011
0.454478,0.0553204,0.0148996,0.00201193,0.00203898,0.435254,0.0216297,0.0143671
0.369219,0.0314992,0.0122018,0.00230184,0.00295256,0.546176,0.0213068,0.0143424
0.548961,0.0075439,0.0406027,0.00396939,0.00101353,0.235999,0.0065167,0.155394
0.368081,0.0297864,0.0346526,0.00308107,0.000957057,0.391485,0.00846657,0.16349
0.367722,0.0297271,0.0346334,0.00307182,0.000957434,0.392438,0.00845853,0.162991
0.195486,0.0277954,0.0197515,0.00301478,0.00180664,0.673619,0.0298611,0.0486655
0.129275,0.0374002,0.0103296,0.00170559,0.0029735,0.778802,0.0230719,0.0164416
0.166736,0.029802,0.00884384,0.00151679,0.00167197,0.753842,0.0178637,0.0197232
0.0505505,0.00856836,0.00414698,0.00062454,0.00451944,0.907198,0.0156252,0.00876701
0.0335516,0.00935756,0.00439139,0.000966121,0.0101266,0.911294,0.0221777,0.0081354
0.062887,0.00348056,0.0018155,0.000222903,0.000627339,0.911988,0.0165513,0.00242743
0.0597417,0.00436009,0.00329348,0.000390178,0.00118134,0.908364,0.0160769,0.00659179
0.0585284,0.00506058,0.00884321,0.000748577,0.00160237,0.891902,0.019949,0.0133655
0.0884653,0.00732566,0.0126777,0.00142761,0.00267111,0.844882,0.0142923,0.0282585
0.0803642,0.00537846,0.00987271,0.00135878,0.0029616,0.85969,0.0130081,0.0273659
0.0843874,0.00407283,0.00933882,0.00140547,0.00310759,0.86111,0.0135297,0.023048
0.0866309,0.0040107,0.00877373,0.00105489,0.00236481,0.863914,0.0121375,0.0211132
0.0892293,0.00564328,0.0143541,0.00167092,0.00279455,0.834395,0.016146,0.0357672
0.0693129,0.00292963,0.00872134,0.000536075,0.000631169,0.881905,0.0155745,0.0203895
0.0471094,0.00271702,0.00587389,0.000301678,0.000416196,0.916123,0.0170896,0.0103693
0.01776,0.00135414,0.00206673,8.64161e-05,0.000163777,0.947537,0.0282169,0.00281538
0.0292586,0.00598476,0.00265499,7.60496e-05,0.000234899,0.920544,0.0395345,0.00171209
0.0195924,0.00178153,0.00112653,6.02904e-05,0.000364776,0.958117,0.0177533,0.00120444
0.0367855,0.00205739,0.0022491,0.000127905,0.000426402,0.929313,0.026646,0.0023944
0.0121338,0.00247847,0.00131323,0.000247484,0.00143661,0.923417,0.0560751,0.00289859
0.0136571,0.00201497,0.0012709,0.000179832,0.000555591,0.906152,0.0735964,0.00257297
0.0216166,0.00589992,0.00257901,0.000480783,0.00124546,0.884866,0.0793201,0.00399231
0.0295091,0.0063736,0.00448335,0.000669947,0.00185509,0.89967,0.0507869,0.00665189
0.0218686,0.00345646,0.00275114,0.000299322,0.000863184,0.936538,0.0296417,0.00458166
0.0269315,0.00312484,0.00211529,0.000156921,0.000603267,0.941742,0.0225542,0.00277239
0.0277815,0.00260005,0.0017956,0.000106357,0.00046694,0.94418,0.0210449,0.0020245
0.0528583,0.00324437,0.00213402,0.000110374,0.00045688,0.930266,0.00819688,0.0027329
0.0631376,0.00363788,0.0028916,0.000355844,0.000372807,0.912277,0.01057,0.00675742
0.0823644,0.00476614,0.00483096,0.000711273,0.000452175,0.880861,0.0138216,0.0121924
0.135149,0.00611164,0.016825,0.00304848,0.00117195,0.737001,0.0146464,0.086047
0.129668,0.0057385,0.0172601,0.00335608,0.00142807,0.730919,0.0150154,0.0966144
0.13224,0.0055021,0.0176774,0.00343059,0.00154747,0.723613,0.0152707,0.100719
0.132894,0.00585539,0.0185424,0.00358732,0.00170792,0.721445,0.0163515,0.0996161
0.111813,0.00636892,0.0113812,0.0027765,0.00115827,0.805379,0.0211903,0.0399322
0.0956134,0.00617469,0.00881665,0.00255884,0.00135497,0.83399,0.0257586,0.0257326
0.0527512,0.00383729,0.00451789,0.00188002,0.00103014,0.889344,0.0354834,0.0111565
0.113974,0.00407613,0.0141489,0.00626008,0.00169435,0.752201,0.027969,0.079677
0.0913374,0.00226284,0.00725177,0.0033476,0.00161077,0.819662,0.029993,0.0445346
0.116409,0.00276051,0.0106007,0.00257269,0.00107956,0.79947,0.0165276,0.0505797
0.0441684,0.00229096,0.00329362,0.00168179,0.000920223,0.918211,0.0200943,0.00934018
0.114925,0.00141902,0.00641933,0.00146651,0.000254996,0.846779,0.0124145,0.0163217
0.0440461,0.00118187,0.00349047,0.000463671,0.000559347,0.931711,0.0130245,0.00552284
0.0485737,0.00146404,0.00409688,0.000548026,0.000518143,0.916972,0.022952,0.00487496
0.0593261,0.00200006,0.00539187,0.00121415,0.000676739,0.898244,0.0241808,0.00896599
0.0648123,0.00213107,0.0090088,0.00172292,0.000540565,0.881947,0.0269064,0.012931
0.0465686,0.00193624,0.00787823,0.00160417,0.00080509,0.900112,0.0274172,0.0136789
0.0992872,0.00268288,0.0283293,0.00615672,0.00299206,0.730149,0.0470582,0.0833448
0.0521091,0.00203382,0.0112295,0.00159252,0.0013748,0.887491,0.0287545,0.0154143
0.0742503,0.00258677,0.00567027,0.000655787,0.000814496,0.842225,0.0686448,0.00515208
0.0982799,0.00361426,0.00333634,0.000193863,0.000115052,0.850043,0.0433658,0.0010518
0.048073,0.00171111,0.00130281,0.000298446,5.90717e-05,0.889852,0.0579138,0.000789637
0.0383117,0.00122926,0.00160588,0.000456218,0.000123462,0.900362,0.057009,0.000902114
0.0302231,0.000794666,0.00136817,0.000437109,0.000121948,0.915674,0.0504787,0.000902655
0.0195445,0.0613972,0.00310336,0.000813741,0.018892,0.839816,0.0544707,0.0019621
0.0485004,0.0258027,0.00495746,0.000946176,0.00624731,0.866581,0.0442322,0.00273312
0.0494953,0.079813,0.00554868,0.00104181,0.0154407,0.796735,0.0495542,0.00237158
0.0307185,0.042965,0.00197429,0.000399076,0.00640669,0.871317,0.0451949,0.00102412
0.035548,0.00542246,0.00328389,0.00164724,0.00184423,0.896202,0.0520086,0.0040435
0.0770821,0.0152782,0.00363279,0.000365877,0.0010361,0.868386,0.0318965,0.002322
0.0749802,0.0323728,0.0259124,0.00288839,0.00330036,0.711546,0.129751,0.0192485
0.0404982,0.0183302,0.010006,0.00181176,0.00683667,0.80456,0.108506,0.00945094
0.0372444,0.0163908,0.00857215,0.000917825,0.00601247,0.833693,0.0848545,0.0123152
0.0120975,0.00775203,0.00382999,0.00223147,0.0553205,0.871812,0.0384231,0.00853354
0.0304711,0.00991437,0.00485299,0.000651116,0.00589394,0.902938,0.0410002,0.00427852
0.00895941,0.00195511,0.000670116,8.92955e-05,0.00179612,0.956632,0.0293087,0.000588845
0.019807,0.00497276,0.00248502,0.000344937,0.00419994,0.940056,0.0237828,0.00435126
0.0112239,0.0029962,0.00178958,0.000276922,0.00189457,0.943214,0.0356309,0.00297339
0.019218,0.0101789,0.00651418,0.00138336,0.0636492,0.873397,0.0182168,0.00744266
0.0271145,0.00433376,0.00895579,0.00133731,0.0121884,0.901723,0.00997053,0.0343768
0.0203141,0.00375416,0.0121411,0.00144444,0.0190246,0.879116,0.0227796,0.0414259
0.0206948,0.00277958,0.0104118,0.00141104,0.012679,0.881084,0.0230015,0.0479381
0.0145567,0.00432157,0.00640416,0.000677139,0.00762451,0.93002,0.011165,0.0252314
0.015025,0.0022232,0.00547363,0.000340501,0.00135524,0.929935,0.0247161,0.0209316
0.0197341,0.00421563,0.00767997,0.00121171,0.006812,0.88706,0.042204,0.0310828
0.0135613,0.0102732,0.00333716,0.000332172,0.00694464,0.910379,0.0462018,0.00897072
0.012666,0.0135387,0.00300412,0.000317387,0.00321808,0.91317,0.0491345,0.00495171
0.0102196,0.00894575,0.00264162,0.00025464,0.00483211,0.922488,0.0415263,0.00909191
0.0112093,0.0100345,0.00150097,5.20153e-05,0.00156455,0.921899,0.0529085,0.000831006
0.00209524,0.00997442,0.000421535,0.000105757,0.00333502,0.937568,0.0456412,0.00085877
0.0146015,0.00821227,0.00133351,4.64981e-05,0.00135387,0.940545,0.0332815,0.000625844
0.0198282,0.00894556,0.00152006,5.05678e-05,0.000770124,0.916207,0.0520615,0.000616856
0.00243895,0.00173297,0.000628688,2.39587e-05,0.000709294,0.948437,0.0453095,0.000719536
0.00201733,0.00132886,0.00045697,1.57656e-05,0.000473001,0.949952,0.0453064,0.000449833
0.0372162,0.00678283,0.00221892,9.83985e-05,0.000397904,0.886124,0.0661637,0.000998458
0.042052,0.00924382,0.00259431,0.00014544,0.000648309,0.879351,0.0646573,0.00130809
0.0405743,0.00791186,0.00243688,0.000140602,0.000573627,0.885531,0.0614727,0.00135914
0.0257645,0.00556858,0.00149338,6.52046e-05,0.000265603,0.855214,0.11117,0.000458454
0.0219042,0.00405101,0.00121114,5.65459e-05,0.000168977,0.808894,0.163416,0.000297411
0.0283543,0.00380357,0.00144546,5.88125e-05,0.000186544,0.829957,0.135853,0.000341012
0.0271056,0.00359118,0.00112412,3.99642e-05,0.000136352,0.837384,0.130383,0.000236338
0.0182852,0.00317593,0.00122897,5.44208e-05,0.000173672,0.836876,0.139878,0.000327902
0.0278276,0.0036157,0.00143761,6.84659e-05,0.000188337,0.850836,0.115641,0.000385633
0.0550943,0.0064874,0.00349976,0.000208734,0.000573388,0.86597,0.0667501,0.00141634
0.100186,0.00762095,0.00649236,0.00034345,0.000410723,0.827549,0.0527086,0.00468889
0.0877972,0.00369575,0.00668764,0.000338796,0.000140056,0.819489,0.076189,0.00566309
0.0270301,0.00343516,0.00320932,0.000143776,0.000421037,0.784439,0.180289,0.00103246
0.0158794,0.00364734,0.003384,0.000491868,0.00132255,0.850467,0.12001,0.00479786
0.0159547,0.00320437,0.00263434,0.000334377,0.00244914,0.849023,0.12366,0.00274062
0.0546054,0.0101388,0.006387,0.000553943,0.000506366,0.780124,0.144101,0.00358301
0.0107162,0.00313767,0.00215759,0.000433686,0.002404,0.876106,0.100976,0.00406906
0.0133034,0.00986807,0.00846987,0.00163054,0.00256439,0.692307,0.265654,0.00620351
0.00443169,0.00281589,0.00191657,0.000599282,0.00139388,0.702359,0.284731,0.00175205
0.00364516,0.0100552,0.00299816,0.000312518,0.00118794,0.675079,0.30574,0.000981997
0.0133693,0.0165791,0.00599305,0.00142267,0.0079321,0.727929,0.223759,0.00301526
0.0323057,0.0200164,0.00552006,0.000635413,0.00773224,0.8849,0.0467236,0.00216703
0.0305112,0.187303,0.0102929,0.000463329,0.04489,0.702755,0.0164297,0.00735467
0.0511042,0.0987822,0.00640858,0.000149443,0.00648541,0.786032,0.05033,0.000708065
0.0829346,0.0971248,0.006438,0.000117842,0.00250349,0.745959,0.0644896,0.000432691
0.0197624,0.199984,0.00452962,0.00019028,0.0399613,0.721476,0.0105256,0.00357066
0.0174466,0.367653,0.00299816,4.99636e-05,0.0780503,0.527432,0.0044038,0.00196579
0.0385127,0.305674,0.005339,9.01996e-05,0.0500038,0.552299,0.000902178,0.0471787
0.117823,0.0702576,0.00781612,0.000464536,0.00451222,0.676381,0.00376983,0.118975
0.0740469,0.173245,0.00613951,0.000212042,0.0126024,0.696126,0.00216856,0.0354598
0.0646244,0.0585506,0.00818981,0.000964918,0.0252372,0.705365,0.00475473,0.132314
0.0456398,0.0572046,0.00364544,0.000326261,0.0105694,0.819632,0.00278127,0.0602014
0.0416343,0.0510073,0.00561342,0.00055053,0.00820759,0.778432,0.00520345,0.109351
0.0255849,0.017967,0.00379473,0.00115008,0.00265804,0.902296,0.020683,0.0258662
0.0182574,0.0606561,0.0017487,0.000413487,0.00394009,0.897997,0.0095204,0.00746684
0.0182412,0.0200562,0.0028117,0.000611641,0.000721575,0.924117,0.0278171,0.00562367
0.0137856,0.0103354,0.0013637,0.000165137,0.000733021,0.950094,0.0211524,0.00237047
0.0123636,0.0141822,0.00242594,0.000142804,0.000632828,0.953009,0.01088,0.00636312
0.0124698,0.0232894,0.00295967,0.000114779,0.000876571,0.937817,0.017592,0.00488098
0.0108782,0.00793459,0.00227843,8.19284e-05,0.000496384,0.958858,0.0129351,0.00653751
0.017886,0.0143896,0.00312736,0.000167161,0.000925876,0.934512,0.0183593,0.0106324
0.0107447,0.022657,0.00384922,0.000224605,0.00853131,0.915738,0.0326165,0.00563816
0.00903523,0.0120873,0.00626653,0.000461023,0.00451756,0.926972,0.0249899,0.0156705
0.0076664,0.00733696,0.0043638,0.000313594,0.00266356,0.937218,0.0303068,0.0101309
0.0100338,0.00875618,0.00508656,0.000604435,0.00476791,0.929455,0.0270227,0.0142733
0.0249329,0.0152446,0.003296,0.000203015,0.00141504,0.923851,0.0266809,0.00437621
0.050094,0.0419362,0.0100123,0.000873552,0.00392236,0.832118,0.0515555,0.00948854
0.093025,0.028102,0.0164099,0.000793576,0.00316507,0.807497,0.0383653,0.0126417
0.118798,0.0136458,0.0129469,0.00115339,0.0012204,0.786687,0.0425028,0.0230457
0.14744,0.0122013,0.0144073,0.00135663,0.00176159,0.743965,0.0407112,0.0381566
0.124903,0.0143085,0.0129541,0.00119702,0.00374662,0.768751,0.0409718,0.0331684
0.191504,0.0127839,0.0147605,0.00206008,0.00206453,0.695949,0.0516166,0.0292616
0.121651,0.0199175,0.0136956,0.000776291,0.00358886,0.776754,0.0552353,0.00838173
0.139866,0.019217,0.0129811,0.000551081,0.00330994,0.761645,0.0563286,0.00610066
0.151569,0.013944,0.0228134,0.00147713,0.00207994,0.67341,0.127887,0.00681926
0.126416,0.0155698,0.00702162,0.000185255,0.000689225,0.707059,0.141969,0.00109054
0.174813,0.0371834,0.0251562,0.0022908,0.00501423,0.567589,0.183004,0.00494963
0.214873,0.0347059,0.0200157,0.000733357,0.00211684,0.623004,0.100278,0.00427326
0.198553,0.0446677,0.0111831,0.000569253,0.00317231,0.677482,0.0620908,0.00228147
0.224051,0.101921,0.0111728,0.000592539,0.00601549,0.596144,0.0577791,0.00232364
0.128018,0.0277077,0.0209979,0.000708241,0.0140309,0.717543,0.0883974,0.00259671
0.110278,0.0142676,0.0117996,0.000653112,0.00659868,0.785764,0.0677008,0.00293773
0.133123,0.0255683,0.0112807,0.000732566,0.00721386,0.754807,0.0653899,0.00188369
0.147163,0.01487,0.00816736,0.000782734,0.00345276,0.753252,0.0705615,0.00175086
0.0903238,0.0116686,0.00837821,0.00184745,0.00667282,0.7802,0.09776,0.00314891
0.0812509,0.00794462,0.00473117,0.000397528,0.00197971,0.829208,0.0733389,0.00114948
0.100589,0.011952,0.00494587,0.000639666,0.00179332,0.813557,0.0647921,0.00173095
0.204676,0.0218393,0.0152998,0.00232789,0.00109833,0.625381,0.124524,0.0048537
0.0846602,0.0211749,0.014588,0.00608348,0.00979934,0.67437,0.182792,0.00653276
0.123689,0.039777,0.0153679,0.00413995,0.0106766,0.624809,0.175935,0.00560541
0.168957,0.0224266,0.0178981,0.00277787,0.00284987,0.629033,0.152975,0.00308261
0.251936,0.0159723,0.0146659,0.00251372,0.00109853,0.610321,0.0977672,0.00572588
0.226064,0.00878148,0.0132959,0.00309702,0.00104833,0.634161,0.108553,0.00499977
0.0989991,0.00666363,0.0113052,0.00351786,0.00295584,0.753512,0.117735,0.00531136
0.0526218,0.0115976,0.0101644,0.00350758,0.0139734,0.811814,0.0926872,0.00363371
0.0982557,0.037967,0.0191072,0.000236562,0.00876749,0.767568,0.0666074,0.00149107
0.128498,0.0508359,0.0230236,0.000546857,0.00743034,0.709299,0.0772739,0.00309283
0.10865,0.0598726,0.0240289,0.000761618,0.0120061,0.710692,0.0806434,0.00334578
0.132589,0.144923,0.0315159,0.000585144,0.019078,0.621564,0.0462851,0.00346014
0.135026,0.13122,0.0303955,0.00059187,0.0148853,0.641587,0.0424637,0.00383059
0.172285,0.117889,0.0224965,0.000784539,0.0112323,0.643597,0.0260505,0.00566519
0.174424,0.0861675,0.0177827,0.000758211,0.0094799,0.67458,0.031858,0.00495007
0.174741,0.0572274,0.0166346,0.000706069,0.00781878,0.704363,0.0338601,0.00464842
0.0848988,0.0223305,0.0108071,0.000723191,0.00753383,0.848365,0.0169841,0.00835771
0.145741,0.0261067,0.0174033,0.000974454,0.0061004,0.760729,0.0277153,0.0152292
0.218941,0.0412702,0.0143139,0.000627732,0.0058365,0.692333,0.0143051,0.0123721
0.0407625,0.00953005,0.00469961,0.000557165,0.00582265,0.916546,0.0121013,0.00998051
0.0364734,0.0113321,0.00655056,0.000159375,0.00908587,0.923048,0.00895439,0.00439636
0.0337161,0.00477301,0.0058907,0.00044421,0.00582031,0.928853,0.00992263,0.0105799
0.040761,0.00583065,0.00739536,0.000367978,0.00798075,0.917327,0.0145432,0.00579454
0.0539668,0.0370507,0.00693019,0.000152348,0.0186899,0.867164,0.0137261,0.00231991
0.0515257,0.0472598,0.0089387,0.000205042,0.0268025,0.850731,0.00983093,0.00470656
0.0984109,0.0435715,0.0140518,0.000156826,0.0118826,0.811478,0.015892,0.00455618
0.0840765,0.0413386,0.0108133,0.00018323,0.00980043,0.828789,0.0222144,0.00278506
0.0573239,0.0157346,0.00886043,0.000274196,0.00636733,0.870475,0.0385827,0.00238241
0.110911,0.0200948,0.0150732,0.000259548,0.00911334,0.811942,0.0280454,0.00456076
0.15319,0.0329512,0.0357997,0.000287611,0.00937729,0.727324,0.0354344,0.00563503
0.113115,0.03328,0.014364,0.000152498,0.00536492,0.780285,0.0517437,0.00169467
0.101884,0.052511,0.0157765,0.000218128,0.0143643,0.7638,0.0495414,0.0019048
0.0953181,0.0334433,0.0184653,0.000200521,0.00820659,0.811901,0.030561,0.00190417
0.0878483,0.0264221,0.0134379,8.97412e-05,0.00857018,0.822639,0.0396274,0.00136538
0.0923271,0.00751581,0.00940268,0.00043904,0.00476984,0.834215,0.048149,0.00318162
0.13231,0.00774874,0.0146132,0.000595862,0.00841196,0.800777,0.0282118,0.00733139
0.0589216,0.00639527,0.0111193,0.000667312,0.00686183,0.882396,0.0285478,0.00509072
0.0403784,0.005066,0.0124876,0.000541789,0.00170903,0.871999,0.0636084,0.00420954
0.00404304,0.00133586,0.00134265,3.49781e-05,0.00196723,0.962451,0.0277818,0.00104292
0.00426407,0.00134904,0.0012545,3.89403e-05,0.00236633,0.965685,0.0245874,0.000454281
0.0102762,0.00309412,0.00391733,8.55152e-05,0.0027907,0.903185,0.0758834,0.000768259
0.00766626,0.0025914,0.0023036,4.05068e-05,0.00154901,0.935586,0.0498486,0.000415098
0.0116347,0.00368912,0.00121512,1.07279e-05,0.00578632,0.947875,0.029651,0.000137924
0.0193078,0.00467998,0.00688217,4.9102e-05,0.00254586,0.913806,0.0518899,0.000839353
0.0251697,0.00378184,0.00439413,2.02674e-05,0.000461478,0.921694,0.0441544,0.000324425
0.0221608,0.00374375,0.00619629,7.66493e-05,0.00116606,0.907526,0.0583273,0.000803613
0.029844,0.00277799,0.00644903,5.01666e-05,0.000578841,0.917451,0.0421693,0.000679264
0.0157343,0.00273118,0.00677359,5.85497e-05,0.00143029,0.887981,0.0847734,0.000517686
0.0261298,0.00680596,0.0160108,0.000185645,0.00295917,0.821002,0.125595,0.00131153
0.0212417,0.00754432,0.011609,0.000360153,0.00301076,0.834015,0.120198,0.00202158
0.0238441,0.00570529,0.0109001,0.000541578,0.00333728,0.855804,0.0964263,0.00344133
0.0322926,0.00806315,0.0121566,0.000601106,0.00467306,0.868195,0.0685594,0.00545887
0.0279052,0.00618845,0.00623203,0.00032157,0.00229669,0.908868,0.0454653,0.00272317
0.023766,0.00439454,0.00593322,0.000244256,0.00189095,0.936252,0.0232265,0.00429293
0.0274108,0.0068927,0.00511222,0.000483555,0.00163773,0.928771,0.0243407,0.0053513
0.0345574,0.00624869,0.00487571,0.000649647,0.00152863,0.925722,0.0197583,0.00665985
0.0263145,0.00554338,0.00695882,0.000398376,0.00316517,0.9315,0.0204317,0.00568842
0.021839,0.00775474,0.01077,0.000181193,0.0074291,0.931382,0.0141529,0.00649075
0.0282112,0.00543152,0.00441364,0.000370092,0.00169778,0.939702,0.0144064,0.00576773
0.0179548,0.00627282,0.00317991,0.000179747,0.00529921,0.953073,0.0107053,0.00333563
0.0304605,0.0100246,0.00724793,0.000146516,0.00414679,0.932625,0.0098834,0.00546549
0.0276094,0.0126073,0.0130081,0.000203289,0.00709192,0.913701,0.0145603,0.0112185
0.0305559,0.00786432,0.00947915,7.97811e-05,0.0048917,0.930964,0.00982109,0.00634379
0.0185242,0.00600936,0.00299064,0.000156488,0.00486319,0.95372,0.00740871,0.00632698
0.0315549,0.00801321,0.00752162,0.000348969,0.00420495,0.923111,0.0104239,0.0148219
0.0299295,0.00784198,0.00942285,0.000690746,0.00721704,0.906771,0.0146575,0.0234694
0.0290677,0.00708488,0.0135428,0.000477785,0.00754121,0.90305,0.0118514,0.0273843
0.0552326,0.00639625,0.0187895,0.000959936,0.00777949,0.836203,0.0133274,0.0613117
